income,age,workclass,education,marital-status,occupation,relationship,race,sex,hours-per-week
0,51,Self-emp-not-inc,Assoc-acdm,Separated,Transport-moving,Unmarried,Black,Female,30
1,48,Private,Bachelors,Married,Exec-managerial,Husband,White,Male,45
0,28,Private,Bachelors,NotMarried,Machine-op-inspct,Unmarried,Black,Female,40
1,57,Self-emp-inc,Some-college,Married,Tech-support,Husband,White,Male,60
0,33,Private,Assoc-voc,Married,Sales,Husband,White,Male,40
0,42,Private,HS-grad,Separated,Machine-op-inspct,Not-in-family,White,Male,15
0,17,Private,10th,NotMarried,Other-service,Own-child,White,Male,40
0,63,,9th,Separated,,Not-in-family,Black,Male,40
1,31,Self-emp-inc,Bachelors,Married,Exec-managerial,Husband,White,Male,55
0,34,,Masters,NotMarried,,Not-in-family,White,Male,30
0,35,Private,Some-college,NotMarried,Machine-op-inspct,Not-in-family,White,Male,40
0,20,Private,HS-grad,NotMarried,Handlers-cleaners,Own-child,White,Male,40
0,36,Private,HS-grad,Married,Exec-managerial,Wife,White,Female,40
0,24,Private,Some-college,NotMarried,Sales,Not-in-family,White,Female,24
1,33,Private,Some-college,Married,Transport-moving,Husband,Black,Male,50
0,36,Private,Some-college,Married,Adm-clerical,Husband,White,Male,40
0,31,Private,Bachelors,Separated,Exec-managerial,Unmarried,White,Female,40
0,29,Private,Assoc-acdm,Separated,Sales,Unmarried,White,Female,40
1,47,Private,Bachelors,Married,Sales,Husband,White,Male,60
1,30,Private,Doctorate,Married,Prof-specialty,Husband,White,Male,75
0,34,Private,HS-grad,Married,Farming-fishing,Husband,White,Male,50
0,23,Private,HS-grad,NotMarried,Machine-op-inspct,Other-relative,White,Female,40
0,33,Private,Assoc-voc,Separated,Adm-clerical,Not-in-family,White,Male,40
0,59,Private,10th,Separated,Machine-op-inspct,Not-in-family,White,Female,40
0,67,Self-emp-not-inc,Bachelors,Separated,Prof-specialty,Not-in-family,White,Male,40
0,26,Private,HS-grad,Separated,Machine-op-inspct,Not-in-family,White,Male,40
0,27,Private,HS-grad,Married,Machine-op-inspct,Husband,Asian-Pac-Islander,Male,40
0,20,Private,HS-grad,Married,Prof-specialty,Own-child,White,Female,36
0,24,Private,Bachelors,NotMarried,Adm-clerical,Own-child,White,Male,39
0,44,Federal-gov,Assoc-voc,Separated,Tech-support,Not-in-family,White,Male,40
1,31,Private,HS-grad,Married,Craft-repair,Husband,White,Male,40
0,28,Private,Prof-school,Married,Prof-specialty,Husband,White,Male,60
0,19,Private,HS-grad,NotMarried,Other-service,Own-child,White,Female,20
1,31,Self-emp-not-inc,Bachelors,Married,Exec-managerial,Wife,White,Female,40
0,20,Private,HS-grad,NotMarried,Adm-clerical,Not-in-family,White,Female,40
0,64,Private,HS-grad,Separated,Other-service,Not-in-family,White,Female,15
1,47,State-gov,HS-grad,Married,Adm-clerical,Wife,White,Female,40
0,36,Private,Some-college,NotMarried,Adm-clerical,Not-in-family,White,Female,35
1,48,Private,HS-grad,Married,Craft-repair,Husband,White,Male,44
0,19,Self-emp-not-inc,Some-college,NotMarried,Other-service,Own-child,White,Female,40
0,22,Private,HS-grad,NotMarried,Sales,Own-child,Black,Female,35
0,56,Private,9th,Separated,Adm-clerical,Not-in-family,White,Male,40
0,22,Private,Some-college,NotMarried,Adm-clerical,Not-in-family,White,Male,50
1,37,Private,Bachelors,Married,Prof-specialty,Husband,White,Male,99
0,57,Local-gov,Bachelors,Widowed,Prof-specialty,Not-in-family,White,Female,35
1,38,Private,Assoc-acdm,Married,Sales,Husband,White,Male,50
0,34,Private,HS-grad,NotMarried,Machine-op-inspct,Unmarried,Black,Female,40
0,22,,11th,Separated,,Unmarried,Black,Female,40
0,38,Federal-gov,Some-college,Separated,Exec-managerial,Not-in-family,White,Female,40
1,30,Self-emp-inc,Some-college,Married,Exec-managerial,Husband,Asian-Pac-Islander,Male,40
1,32,Private,Bachelors,NotMarried,Prof-specialty,Not-in-family,White,Male,45
0,29,Private,12th,NotMarried,Other-service,Not-in-family,Black,Female,40
0,56,Private,HS-grad,Married,Machine-op-inspct,Husband,White,Male,40
1,42,Private,Assoc-voc,Married,Exec-managerial,Wife,White,Female,35
0,66,,10th,Separated,,Not-in-family,White,Male,40
0,71,Local-gov,HS-grad,Widowed,Exec-managerial,Other-relative,White,Female,33
0,20,Private,11th,NotMarried,Transport-moving,Own-child,White,Male,40
0,25,Private,HS-grad,NotMarried,Machine-op-inspct,Own-child,White,Male,36
1,42,Private,HS-grad,Married,Craft-repair,Husband,White,Male,40
0,20,,HS-grad,NotMarried,,Own-child,White,Female,40
1,61,Private,Some-college,Married,Prof-specialty,Husband,White,Male,50
0,24,State-gov,Bachelors,Married,Exec-managerial,Wife,White,Female,40
0,51,Private,9th,NotMarried,Other-service,Unmarried,Black,Female,40
0,27,Private,HS-grad,NotMarried,Adm-clerical,Not-in-family,White,Male,40
1,41,Private,Some-college,Married,Exec-managerial,Wife,White,Female,40
0,31,Private,HS-grad,Separated,Machine-op-inspct,Not-in-family,White,Male,40
0,39,Private,HS-grad,Separated,Priv-house-serv,Unmarried,Black,Female,16
0,36,,HS-grad,Married,,Husband,Black,Male,40
0,51,Self-emp-not-inc,Prof-school,Married,Prof-specialty,Husband,White,Male,40
0,52,Private,HS-grad,NotMarried,Exec-managerial,Unmarried,White,Female,40
1,49,Private,Bachelors,Married,Prof-specialty,Husband,White,Male,40
0,43,Private,Some-college,Married,Craft-repair,Husband,White,Male,40
1,45,Private,Bachelors,Married,Exec-managerial,Husband,White,Male,60
0,49,Private,HS-grad,Separated,Machine-op-inspct,Not-in-family,White,Male,40
0,19,Private,HS-grad,NotMarried,Other-service,Not-in-family,White,Female,40
0,44,Self-emp-not-inc,HS-grad,Married,Farming-fishing,Husband,White,Male,40
0,67,Self-emp-inc,HS-grad,Married,Transport-moving,Husband,White,Male,40
1,58,Private,Prof-school,Married,Prof-specialty,Husband,White,Male,45
1,36,Private,Bachelors,Married,Prof-specialty,Husband,White,Male,40
1,67,Private,HS-grad,Widowed,Adm-clerical,Not-in-family,White,Female,16
1,61,Private,Doctorate,Married,Prof-specialty,Husband,White,Male,40
0,55,Local-gov,7th-8th,NotMarried,Other-service,Unmarried,Black,Female,40
0,23,,Assoc-acdm,NotMarried,,Own-child,Asian-Pac-Islander,Male,16
0,35,Federal-gov,HS-grad,NotMarried,Adm-clerical,Not-in-family,White,Male,40
0,35,Private,10th,NotMarried,Other-service,Unmarried,Black,Female,38
0,20,State-gov,Some-college,NotMarried,Adm-clerical,Own-child,White,Female,10
0,51,Private,HS-grad,Married,Adm-clerical,Wife,Black,Female,40
0,23,Private,Bachelors,NotMarried,Prof-specialty,Own-child,White,Male,40
0,39,Private,HS-grad,Married,Farming-fishing,Husband,White,Male,24
0,36,Private,Some-college,Separated,Other-service,Unmarried,White,Female,40
1,47,Private,HS-grad,Married,Sales,Husband,White,Male,45
1,27,Private,Bachelors,NotMarried,Sales,Not-in-family,White,Male,80
0,29,Private,HS-grad,Married,Craft-repair,Husband,White,Male,40
0,21,State-gov,Some-college,NotMarried,Protective-serv,Not-in-family,White,Male,40
0,18,Private,Some-college,NotMarried,Adm-clerical,Not-in-family,White,Female,20
0,24,Private,Some-college,NotMarried,Exec-managerial,Own-child,White,Male,20
1,39,Federal-gov,HS-grad,Married,Craft-repair,Husband,White,Male,40
0,51,State-gov,Some-college,Married,Exec-managerial,Husband,White,Male,40
1,47,Private,Bachelors,Married,Tech-support,Husband,White,Male,40
0,62,Private,Some-college,Separated,Adm-clerical,Unmarried,White,Female,30
1,49,Private,Bachelors,Married,Exec-managerial,Husband,White,Male,40
0,20,Private,11th,Married,Other-service,Husband,White,Male,40
0,24,Private,Some-college,NotMarried,Sales,Not-in-family,White,Male,40
0,25,Private,HS-grad,NotMarried,Exec-managerial,Own-child,White,Female,40
0,54,Self-emp-not-inc,Bachelors,Married,Sales,Husband,White,Male,40
0,25,Private,HS-grad,NotMarried,Craft-repair,Own-child,White,Male,40
0,20,,HS-grad,Married,,Wife,White,Female,45
1,43,Private,Some-college,Separated,Sales,Unmarried,White,Female,55
0,26,Private,Bachelors,NotMarried,Exec-managerial,Not-in-family,White,Male,38
0,24,Private,HS-grad,Married,Handlers-cleaners,Husband,White,Male,40
0,18,Private,11th,NotMarried,Other-service,Own-child,Amer-Indian-Eskimo,Male,20
1,45,Self-emp-inc,Some-college,Married,Prof-specialty,Wife,White,Female,40
0,45,Self-emp-not-inc,HS-grad,Married,Exec-managerial,Husband,White,Male,25
0,26,Private,Bachelors,NotMarried,Sales,Not-in-family,White,Male,40
0,47,Private,Some-college,NotMarried,Other-service,Own-child,White,Male,40
0,54,,HS-grad,Married,,Husband,White,Male,40
0,21,Without-pay,HS-grad,NotMarried,Craft-repair,Own-child,Black,Male,40
0,29,Private,HS-grad,Separated,Other-service,Unmarried,White,Female,99
0,68,Private,Some-college,Married,Prof-specialty,Husband,White,Male,15
0,21,Private,Some-college,NotMarried,Exec-managerial,Not-in-family,Black,Male,48
0,28,Self-emp-inc,Some-college,NotMarried,Exec-managerial,Not-in-family,White,Male,30
1,46,Private,HS-grad,Married,Exec-managerial,Wife,White,Female,40
0,35,Private,HS-grad,Separated,Transport-moving,Unmarried,Black,Female,48
0,50,Self-emp-not-inc,10th,NotMarried,Craft-repair,Not-in-family,White,Male,25
0,48,Self-emp-inc,Some-college,Separated,Exec-managerial,Not-in-family,White,Male,40
0,17,,10th,NotMarried,,Own-child,White,Male,40
1,59,Private,Bachelors,Married,Craft-repair,Husband,White,Male,50
0,23,Private,Some-college,NotMarried,Exec-managerial,Own-child,Black,Male,40
0,53,Private,HS-grad,Widowed,Sales,Not-in-family,White,Female,30
1,50,Self-emp-inc,Masters,Married,Sales,Husband,White,Male,40
0,32,,5th-6th,NotMarried,,Unmarried,White,Female,45
0,53,Private,12th,NotMarried,Handlers-cleaners,Not-in-family,Other,Male,56
0,52,Private,HS-grad,Married,Machine-op-inspct,Husband,Black,Male,48
0,38,Private,Bachelors,Married,Prof-specialty,Husband,White,Male,50
1,43,Private,Masters,Married,Exec-managerial,Husband,White,Male,50
0,35,Private,Bachelors,Married,Other-service,Wife,White,Female,32
1,41,Private,Prof-school,Married,Exec-managerial,Husband,White,Male,50
0,22,Private,Some-college,NotMarried,Sales,Own-child,White,Male,40
1,39,Private,HS-grad,Married,Other-service,Husband,White,Male,60
1,45,Private,Masters,Married,Sales,Husband,White,Male,40
0,31,Private,9th,Married,Farming-fishing,Wife,White,Female,42
1,40,Private,Bachelors,Married,Prof-specialty,Husband,White,Male,40
0,47,Self-emp-not-inc,5th-6th,Married,Transport-moving,Husband,White,Male,20
0,53,Private,HS-grad,Married,Craft-repair,Husband,Black,Male,40
1,53,Self-emp-inc,Bachelors,Married,Sales,Husband,White,Male,60
1,33,Local-gov,Bachelors,NotMarried,Tech-support,Not-in-family,Black,Male,52
0,24,Private,Bachelors,NotMarried,Adm-clerical,Own-child,White,Female,20
0,34,Private,Some-college,NotMarried,Other-service,Not-in-family,White,Female,40
1,46,Self-emp-inc,HS-grad,Married,Sales,Husband,White,Male,50
0,29,Federal-gov,Some-college,Married,Protective-serv,Husband,White,Male,60
1,61,State-gov,11th,Widowed,Other-service,Unmarried,White,Female,32
0,31,Private,HS-grad,Married,Farming-fishing,Husband,White,Male,40
0,29,Private,HS-grad,NotMarried,Tech-support,Own-child,Black,Male,40
0,42,Private,HS-grad,Separated,Craft-repair,Unmarried,White,Male,40
0,50,Federal-gov,Some-college,Married,Exec-managerial,Husband,White,Male,40
0,34,Private,HS-grad,Separated,Adm-clerical,Not-in-family,White,Female,40
0,39,Private,7th-8th,Married,Transport-moving,Husband,White,Male,40
0,74,Private,1st-4th,Married,Transport-moving,Husband,Black,Male,20
0,40,Private,Some-college,Married,Sales,Husband,White,Male,40
1,75,Self-emp-not-inc,Prof-school,Married,Prof-specialty,Husband,White,Male,50
1,40,Local-gov,Bachelors,Married,Prof-specialty,Wife,White,Female,40
0,36,Private,11th,Married,Craft-repair,Husband,White,Male,40
1,61,,Bachelors,Married,,Husband,White,Male,40
0,42,,11th,Married,,Husband,White,Male,22
1,28,Private,Bachelors,Married,Exec-managerial,Wife,White,Female,40
0,19,Private,Some-college,NotMarried,Adm-clerical,Not-in-family,White,Female,18
0,36,Private,Assoc-acdm,Separated,Other-service,Unmarried,Black,Female,32
0,33,,Assoc-voc,Separated,,Not-in-family,White,Female,40
0,50,Federal-gov,Some-college,Separated,Adm-clerical,Unmarried,White,Female,40
1,47,Private,Assoc-acdm,Married,Prof-specialty,Wife,Black,Female,40
0,48,Private,HS-grad,NotMarried,Tech-support,Unmarried,Black,Female,33
0,60,Self-emp-inc,HS-grad,Separated,Craft-repair,Not-in-family,White,Male,40
0,30,Private,Masters,NotMarried,Prof-specialty,Not-in-family,Black,Male,30
1,32,Private,Bachelors,Married,Exec-managerial,Husband,White,Male,50
1,45,Local-gov,Masters,Married,Prof-specialty,Wife,White,Female,35
1,51,Private,Some-college,Married,Tech-support,Husband,White,Male,40
0,53,Private,9th,NotMarried,Machine-op-inspct,Unmarried,Black,Male,75
0,34,Private,Masters,NotMarried,Tech-support,Unmarried,Black,Female,40
1,48,Self-emp-not-inc,Masters,Married,Exec-managerial,Husband,White,Male,40
0,68,,HS-grad,Married,,Husband,White,Male,45
0,32,Private,Assoc-acdm,Separated,Machine-op-inspct,Not-in-family,White,Female,50
0,63,,HS-grad,Married,,Husband,White,Male,4
0,31,Private,HS-grad,Separated,Exec-managerial,Unmarried,Black,Female,40
0,58,Self-emp-not-inc,Bachelors,Separated,Other-service,Not-in-family,White,Female,20
1,32,Private,Assoc-acdm,Married,Exec-managerial,Husband,White,Male,60
0,32,Private,Bachelors,NotMarried,Prof-specialty,Not-in-family,White,Male,40
0,40,Private,Bachelors,Separated,Sales,Own-child,White,Male,80
1,50,Private,Bachelors,Married,Exec-managerial,Husband,White,Male,55
0,38,Self-emp-not-inc,10th,Separated,Machine-op-inspct,Not-in-family,White,Male,40
0,30,Private,HS-grad,Married,Machine-op-inspct,Husband,White,Male,40
0,21,Private,HS-grad,NotMarried,Adm-clerical,Unmarried,White,Female,40
1,28,Private,Bachelors,NotMarried,Prof-specialty,Own-child,White,Female,40
0,63,Private,HS-grad,Married,Sales,Husband,White,Male,48
0,32,Private,Assoc-acdm,Separated,Prof-specialty,Unmarried,White,Female,36
0,25,Private,HS-grad,NotMarried,Sales,Not-in-family,White,Male,45
1,59,Private,Some-college,Married,Tech-support,Husband,White,Male,40
0,22,Local-gov,Assoc-voc,NotMarried,Adm-clerical,Own-child,White,Female,10
0,49,Private,Some-college,NotMarried,Craft-repair,Own-child,White,Male,40
0,36,Private,Bachelors,NotMarried,Exec-managerial,Not-in-family,White,Male,40
0,31,,HS-grad,Married,,Wife,White,Female,30
0,46,Private,Some-college,Separated,Priv-house-serv,Unmarried,White,Female,30
1,37,Local-gov,Prof-school,Married,Prof-specialty,Husband,White,Male,60
1,48,Private,Bachelors,Married,Sales,Husband,Black,Male,40
0,43,Private,Some-college,Married,Other-service,Husband,White,Male,44
1,41,Private,HS-grad,Married,Exec-managerial,Husband,White,Male,40
0,54,Private,HS-grad,Married,Sales,Husband,White,Male,40
0,36,Private,Some-college,Separated,Exec-managerial,Not-in-family,White,Female,4
0,29,Private,Bachelors,Separated,Other-service,Unmarried,Other,Female,40
0,66,Local-gov,HS-grad,Married,Craft-repair,Husband,White,Male,40
0,59,Private,Prof-school,NotMarried,Prof-specialty,Not-in-family,White,Male,50
1,62,Private,Bachelors,Married,Exec-managerial,Husband,White,Male,40
0,29,Private,10th,NotMarried,Craft-repair,Not-in-family,White,Male,40
1,28,Private,Bachelors,Married,Sales,Husband,White,Male,45
1,27,Private,Bachelors,Married,Machine-op-inspct,Husband,White,Male,60
1,42,State-gov,HS-grad,Married,Exec-managerial,Husband,White,Male,40
1,60,Private,Assoc-voc,Married,Craft-repair,Husband,White,Male,46
1,58,Private,Masters,Married,Prof-specialty,Husband,White,Male,50
0,27,Private,Some-college,Married,Craft-repair,Husband,White,Male,40
0,45,Private,HS-grad,Widowed,Craft-repair,Not-in-family,White,Female,40
1,50,Private,Some-college,Married,Craft-repair,Husband,White,Male,40
0,43,Private,Some-college,Married,Craft-repair,Husband,Black,Male,40
0,39,Private,Prof-school,Separated,Exec-managerial,Not-in-family,White,Male,50
0,21,Private,Some-college,NotMarried,Adm-clerical,Own-child,White,Male,20
0,24,Private,HS-grad,Married,Handlers-cleaners,Husband,Black,Male,70
0,59,Self-emp-not-inc,Prof-school,Married,Farming-fishing,Husband,White,Male,30
1,36,Private,HS-grad,Married,Machine-op-inspct,Husband,White,Male,40
0,72,,Some-college,Widowed,,Unmarried,Asian-Pac-Islander,Female,4
1,35,Private,Masters,Married,Exec-managerial,Husband,Asian-Pac-Islander,Male,65
0,33,Private,Some-college,Separated,Handlers-cleaners,Own-child,White,Male,40
0,30,Private,HS-grad,NotMarried,Craft-repair,Not-in-family,Black,Female,45
1,40,Private,Assoc-voc,Separated,Craft-repair,Unmarried,White,Male,50
0,26,Self-emp-not-inc,Some-college,Married,Sales,Husband,White,Male,55
0,37,Federal-gov,Assoc-voc,Separated,Adm-clerical,Not-in-family,Black,Male,40
0,68,Self-emp-not-inc,Some-college,Separated,Transport-moving,Not-in-family,White,Female,20
1,45,Private,Bachelors,Married,Craft-repair,Husband,White,Male,72
0,56,Private,HS-grad,Married,Prof-specialty,Husband,White,Male,40
0,36,Private,HS-grad,NotMarried,Adm-clerical,Own-child,White,Female,40
1,50,Private,Bachelors,Married,Exec-managerial,Husband,White,Male,50
0,38,Private,Assoc-voc,Married,Sales,Husband,White,Male,40
0,29,Private,Bachelors,Married,Sales,Husband,White,Male,41
0,28,Private,HS-grad,NotMarried,Other-service,Unmarried,White,Female,28
0,39,Federal-gov,Some-college,Married,Adm-clerical,Husband,White,Male,50
0,26,Local-gov,Bachelors,NotMarried,Protective-serv,Not-in-family,White,Male,40
1,52,Self-emp-inc,Some-college,Separated,Exec-managerial,Not-in-family,White,Male,65
0,52,Private,Bachelors,Separated,Farming-fishing,Not-in-family,White,Male,40
0,84,Private,HS-grad,Widowed,Other-service,Not-in-family,White,Female,13
0,33,Federal-gov,Some-college,NotMarried,Other-service,Not-in-family,White,Female,10
1,46,Federal-gov,Prof-school,Married,Prof-specialty,Husband,White,Male,50
0,30,Private,HS-grad,NotMarried,Sales,Not-in-family,White,Female,35
1,38,Private,Bachelors,Married,Prof-specialty,Husband,White,Male,40
0,66,Private,HS-grad,Widowed,Priv-house-serv,Not-in-family,White,Female,8
1,62,Federal-gov,Masters,Married,Adm-clerical,Husband,White,Male,40
1,31,Private,Bachelors,Married,Exec-managerial,Husband,Black,Male,40
1,31,Private,Bachelors,Married,Craft-repair,Husband,White,Male,40
0,39,Private,HS-grad,Married,Machine-op-inspct,Husband,White,Male,40
0,60,Self-emp-not-inc,HS-grad,Separated,Craft-repair,Not-in-family,Black,Male,50
0,27,Private,Bachelors,NotMarried,Tech-support,Own-child,White,Female,40
0,37,,Assoc-voc,Married,,Wife,Amer-Indian-Eskimo,Female,40
0,38,Private,Some-college,Separated,Adm-clerical,Own-child,White,Female,40
0,25,Private,HS-grad,NotMarried,Handlers-cleaners,Other-relative,White,Male,40
0,48,Private,HS-grad,Married,Exec-managerial,Wife,White,Female,40
0,42,Self-emp-not-inc,Bachelors,NotMarried,Prof-specialty,Not-in-family,White,Male,50
1,45,Local-gov,Masters,Married,Prof-specialty,Husband,White,Male,50
0,22,Private,Some-college,NotMarried,Sales,Own-child,White,Male,40
0,50,Private,HS-grad,Married,Craft-repair,Husband,White,Male,40
